Gene	CB_m1_0h	CB_m2_0h	CB_m3_0h	CB_m4_6h_flag	CB_m5_6h_flag	CB_m6_6h_flag	CB_m7_6h_aCD3	CB_m8_6h_aCD3	CB_m9_6h_aCD3	CB_m10_24h_flag	CB_m11_24h_flag	CB_m12_24h_flag	CB_m13_24h_aCD3	CB_m14_24h_aCD3	CB_m15_24h_aCD3
1372	ID=fig|208479.6.peg.1631;Name=Oligopeptide transporter	7.14165218460714	7.06726274616249	7.82049298722131	15.7887480738983	28.7132330289648	4.93020342353707	18.7836213804228	3.37464142553119	7.59140767962992	15.826701309636	5.51609278646746	7.84608730243421	18.7667338443774	15.0319110825243	2.73763198926027
1373	ID=fig|208479.6.peg.1633;Name=hypothetical protein	48.2061522460982	46.6439341246724	48.8780811701332	47.366244221695	49.8259043737919	78.8832547765932	68.6324627361604	45.5576592446711	80.9750152493858	45.0452268043487	23.903068741359	46.5160890072885	38.7845832783799	33.6007424197602	46.5397438174246
1374	ID=fig|208479.6.peg.1634;Name=FOG: GGDEF domain	101.768543630652	121.556919233995	114.374709938112	187.88610207939	155.389261097927	158.999060409071	195.7831305421	221.039013372293	227.742230388898	79.74222582932	73.5479038195662	77.9004382170254	101.96592055445	160.929871589378	150.569759409315
1375	ID=fig|208479.6.peg.1635;Name=Glycerol-3-phosphate ABC transporter%2C periplasmic glycerol-3-phosphate-binding protein (TC 3.A.1.1.3)	39.2790870153392	62.1919121662299	57.6761357807571	78.9437403694917	66.7160414496536	122.022534732543	66.4651218076501	91.1153184893422	83.5054844759291	44.4365075232088	40.4513471007614	57.1643503463064	41.2868144576302	65.4330247121646	65.7031677422465
1376	ID=fig|208479.6.peg.1636;Name=hypothetical protein	3.57082609230357	2.826905098465	0	1.57887480738983	1.68901370758617	0	1.44489395234022	0	0	1.21743856227969	0	1.12086961463346	1.25111558962516	0	0
1377	ID=fig|208479.6.peg.1638;Name=DUF378 domain-containing protein	344.584717907294	54.4179231454512	63.5415055211731	113.678986132068	55.7374523503435	117.092331309006	75.1344855216914	140.047619159544	75.9140767962992	54.7847353025862	51.4835326736963	91.9113083999436	62.5557794812579	221.941745983153	76.6536956992876
1378	ID=fig|208479.6.peg.1639;Name=Ribosome protection-type tetracycline resistance related proteins%2C group 2 / YacP-like NYN domain	91.056065353741	87.6340580524149	81.1376147424211	104.205737287729	55.7374523503435	81.3483564883617	65.74267483148	119.799770606357	111.340645967905	93.1340500143966	74.4672526173108	63.8895680341071	86.326975684136	95.4968468772131	95.8171196241095
1379	ID=fig|208479.6.peg.1640;Name=Anaerobic dehydrogenases%2C typically selenocysteine-containing	162.472587199812	147.705791394796	109.486901821098	165.781854775933	114.852932115859	151.603755273765	128.59556175828	192.354561255278	154.358622819142	75.481190861341	85.4994381902457	87.4278299414098	119.481538809203	133.518739615363	101.29238360263
1380	ID=fig|208479.6.peg.1641;Name=Cobalt-zinc-cadmium resistance protein	17.8541304615178	12.0143466684762	15.6409859744426	37.892995377356	31.2467535903441	22.1859154059168	8.66936371404131	18.5605278404216	10.1218769061732	14.0005434662165	29.4191615278265	30.2634795951034	21.8945228184403	37.1376626744718	16.4257919355616
1381	ID=fig|208479.6.peg.1642;Name=hypothetical protein	24.995782646125	2.826905098465	5.86536974041598	9.47324884433901	1.68901370758617	0	0	10.1239242765936	5.06093845308661	1.21743856227969	0	3.36260884390038	5.00446235850064	10.6107607641348	0
1382	ID=fig|208479.6.peg.1644;Name=Meso-diaminopimelate D-dehydrogenase (EC 1.4.1.16);Ontology_term=KEGG_ENZYME:1.4.1.16	44.6353261537946	57.2448282439162	62.5639438977705	34.7352457625764	48.9813975199988	64.092644505982	62.1304399506294	43.8703385319055	36.6918037848779	65.7416823631035	47.806137482718	51.5600022731391	66.3091262501334	35.369202547116	52.0150077959452
1383	ID=fig|208479.6.peg.1645;Name=hypothetical protein	30.3520217845803	39.5766713785099	37.1473416893012	34.7352457625764	23.6461919062063	61.6275427942134	31.7876669514848	43.8703385319055	46.8136806910512	23.1313326833142	14.7095807639132	44.8347845853383	30.0267741510038	35.369202547116	30.113951881863
1384	ID=fig|208479.6.peg.1646;Name=Inositol-1-monophosphatase (EC 3.1.3.25);Ontology_term=KEGG_ENZYME:3.1.3.25	10.7124782769107	14.8412517669412	9.77561623402664	0	5.0670411227585	4.93020342353707	8.66936371404131	10.1239242765936	10.1218769061732	6.08719281139847	9.19348797744577	20.736087870719	7.50669353775095	17.684601273558	2.73763198926027
1385	ID=fig|208479.6.peg.1647;Name=Spore cortex-lytic enzyme%2C N-acetylglucosaminidase SleL	37.4936739691875	5.65381019692999	13.6858627276373	11.0521236517288	13.5121096606893	12.3255085588427	11.5591516187218	10.1239242765936	0	9.73950849823755	11.0321855729349	28.5821751731532	12.5111558962516	15.9161411462022	8.21289596778082
1386	ID=fig|208479.6.peg.1648;Name=Multi antimicrobial extrusion protein (Na(+)/drug antiporter)%2C MATE family of MDR efflux pumps	23.2103695999732	7.06726274616249	5.86536974041598	26.8408717256272	25.3352056137925	39.4416273882966	72.244697617011	64.1181870850926	25.3046922654331	3.65231568683908	5.51609278646746	2.24173922926692	10.0089247170013	15.9161411462022	8.21289596778082
1387	ID=fig|208479.6.peg.1649;Name=hypothetical protein	0	0	1.95512324680533	12.6309984591187	6.75605483034467	7.39530513530561	11.5591516187218	10.1239242765936	2.53046922654331	0	0	0	1.25111558962516	1.7684601273558	2.73763198926027
1388	ID=fig|208479.6.peg.1650;Name=hypothetical protein	3.57082609230357	8.48071529539498	7.82049298722131	9.47324884433901	1.68901370758617	2.46510171176854	11.5591516187218	0	10.1218769061732	4.86975424911878	1.83869759548915	5.60434807316729	3.75334676887548	7.07384050942319	5.47526397852054
1389	ID=fig|208479.6.peg.1651;Name=Methyl-accepting chemotaxis protein	208.893326399759	148.412517669412	277.627501046356	227.357972264136	233.928398500684	377.160561900586	381.452003417818	651.30579512752	399.814137793842	144.875188911284	129.628180481985	216.327835624258	138.873830448393	429.735810947459	314.827678764931
1390	ID=fig|208479.6.peg.1652;Name=hypothetical protein	16.0687174153661	18.3748831400225	13.6858627276373	11.0521236517288	11.8230959531032	7.39530513530561	13.004045571062	16.873207127656	15.1828153592598	11.5656663416571	4.59674398872289	4.48347845853383	13.7622714858767	17.684601273558	9.58171196241095
1391	ID=fig|208479.6.peg.1653;Name=FIG00515178: hypothetical protein	16.0687174153661	29.6825035338824	25.4166022084693	9.47324884433901	20.268164491034	14.7906102706112	23.1183032374435	11.8112449893592	21.5089884256181	21.3051748398946	17.467627157147	21.2965226780357	17.5156182547522	22.1057515919475	45.1709278227945
1392	ID=fig|208479.6.peg.1654;Name=hypothetical protein	19.6395435076696	14.134525492325	23.4614789616639	7.89437403694917	6.75605483034467	12.3255085588427	23.1183032374435	28.6844521170151	21.5089884256181	10.9569470605172	11.0321855729349	16.8130442195019	20.0178494340025	26.526901910337	16.4257919355616
1393	ID=fig|208479.6.peg.1655;Name=Isoaspartyl aminopeptidase (EC 3.4.19.5) @ Asp-X dipeptidase;Ontology_term=KEGG_ENZYME:3.4.19.5	21.4249565538214	19.788335689255	29.3268487020799	15.7887480738983	11.8230959531032	14.7906102706112	14.4489395234022	23.6224899787183	17.7132845858031	21.9138941210345	27.5804639323373	30.2634795951034	26.2734273821283	23.8742117193033	21.9010559140822
1394	ID=fig|208479.6.peg.1656;Name=Rhamnogalacturonides degradation protein RhiN	14.2833043692143	7.06726274616249	21.5063557148586	23.6831221108475	10.134082245517	14.7906102706112	10.8367046425516	23.6224899787183	20.2437538123465	6.69591209253832	6.43544158421204	11.7691309536513	3.75334676887548	12.3792208914906	2.73763198926027
1395	ID=fig|208479.6.peg.1657;Name=TRAP-type C4-dicarboxylate transport system%2C large permease component	0	7.77398902077874	25.4166022084693	14.2098732665085	9.28957539172392	12.3255085588427	9.39181069021142	18.5605278404216	15.1828153592598	6.69591209253832	16.5482783594024	5.04391326585056	2.50223117925032	7.95807057310109	10.9505279570411
1396	ID=fig|208479.6.peg.1658;Name=Predicted rhamnogalacturonide-specific TRAP-type transporter%2C small transmembrane component RhiB	0	4.94708392231374	5.86536974041598	3.15774961477967	2.53352056137925	2.46510171176854	0	10.1239242765936	7.59140767962992	2.43487712455939	6.43544158421204	3.36260884390038	1.25111558962516	2.6526901910337	2.73763198926027
1397	ID=fig|208479.6.peg.1659;Name=TRAP-type C4-dicarboxylate transport system%2C periplasmic component	17.8541304615178	1.4134525492325	3.91024649361065	3.15774961477967	15.2011233682755	0	5.77957580936088	0	10.1218769061732	0	12.8708831684241	5.60434807316729	3.75334676887548	5.3053803820674	0
1398	ID=fig|208479.6.peg.1660;Name=two component transcriptional regulator%2C AraC family	7.14165218460714	4.24035764769749	3.91024649361065	6.31549922955934	16.8901370758617	22.1859154059168	8.66936371404131	13.4985657021248	7.59140767962992	7.30463137367817	3.67739519097831	6.72521768780075	10.0089247170013	7.07384050942319	21.9010559140822
1399	ID=fig|208479.6.peg.1661;Name=Rhamnulose-1-phosphate aldolase (EC 4.1.2.19);Ontology_term=KEGG_ENZYME:4.1.2.19	0	21.9085145131037	11.730739480832	0	9.28957539172392	12.3255085588427	10.1142576663815	16.873207127656	10.1218769061732	12.7831049039368	19.3063247526361	14.571304990235	13.1367136910642	17.684601273558	5.47526397852054
1400	ID=fig|208479.6.peg.1662;Name=L-rhamnose isomerase (EC 5.3.1.14);Ontology_term=KEGG_ENZYME:5.3.1.14	10.7124782769107	9.18744157001123	1.95512324680533	12.6309984591187	9.28957539172392	12.3255085588427	17.3387274280826	20.2478485531872	12.6523461327165	10.3482277793774	5.51609278646746	12.329565760968	15.6389448703145	10.6107607641348	5.47526397852054
1401	ID=fig|208479.6.peg.1663;Name=L-rhamnose mutarotase (EC 5.1.3.n3)	0	0	0	0	3.37802741517233	2.46510171176854	3.61223488085055	0	0	0	6.43544158421204	6.72521768780075	2.50223117925032	3.5369202547116	0
1402	ID=fig|208479.6.peg.1664;Name=Rhamnulokinase (EC 2.7.1.5);Ontology_term=KEGG_ENZYME:2.7.1.5	3.57082609230357	11.30762039386	5.86536974041598	3.15774961477967	5.0670411227585	2.46510171176854	2.16734092851033	13.4985657021248	7.59140767962992	9.13078921709771	9.19348797744577	5.04391326585056	6.25557794812579	7.07384050942319	8.21289596778082
1403	ID=fig|208479.6.peg.1665;Name=Transcriptional regulator of rhamnose utilization%2C AraC family	14.2833043692143	5.65381019692999	11.730739480832	3.15774961477967	15.2011233682755	7.39530513530561	8.66936371404131	13.4985657021248	5.06093845308661	7.30463137367817	9.19348797744577	11.2086961463346	10.0089247170013	8.84230063677899	16.4257919355616
1404	ID=fig|208479.6.peg.1666;Name=diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)	7.14165218460714	15.5479780415575	23.4614789616639	25.2619969182374	13.5121096606893	17.2557119823798	18.7836213804228	3.37464142553119	17.7132845858031	23.1313326833142	16.5482783594024	13.4504353756015	50.0446235850063	8.84230063677899	32.8515838711233
1405	ID=fig|208479.6.peg.1668;Name=FIG01031838: hypothetical protein	3.57082609230357	0	0	3.15774961477967	0	2.46510171176854	0	0	0	1.21743856227969	0	2.24173922926692	1.25111558962516	1.7684601273558	0
1406	ID=fig|208479.6.peg.1669;Name=K(+)-stimulated pyrophosphate-energized sodium pump	199.966261169	440.997195360539	834.837626385875	353.667956855323	521.905235644126	591.624410824449	316.431775562508	462.325875297773	495.971968402488	276.358553637491	394.400634232424	428.172192789981	212.689650236277	705.615590814964	443.496382260164
1407	ID=fig|208479.6.peg.1670;Name=hypothetical protein	10.7124782769107	26.1488721608012	39.1024649361065	31.5774961477967	21.9571781986202	32.046322252991	15.8938334757424	21.9351692659527	34.1613345583346	35.3057183061111	43.2093934939951	103.680439353595	12.5111558962516	59.2434142664193	8.21289596778082
1408	ID=fig|208479.6.peg.1671;Name=Flavin prenyltransferase UbiX	21.4249565538214	31.8026823577312	24.4390405850666	4.7366244221695	12.6676028068963	30.8137713971067	30.3427729991446	28.6844521170151	35.4265691716063	33.4795604626916	37.6933007075277	81.8234818682425	20.6434072288151	42.4430430565392	30.113951881863
1409	ID=fig|208479.6.peg.1672;Name=UbiD family decarboxylase%2C Lactobacillus brevis type	49.9915652922499	75.6197113839386	136.858627276373	48.9451190290849	68.4050551572398	75.1856022089404	98.2527887591349	111.363167042529	56.9355575972244	101.047400669215	98.3703213586698	274.613055585197	65.6835684553208	242.279037447744	71.1784317207671
1410	ID=fig|208479.6.peg.1673;Name=Transcriptional regulator%2C LysR family	35.7082609230357	101.76858354474	161.297667861439	66.312741910373	41.3808358358611	49.3020342353707	59.9630990221191	89.4279977765766	60.7312614370394	140.005434662165	109.402506931605	277.415229621781	45.0401612265057	243.163267511422	53.3838237905753
1411	ID=fig|208479.6.peg.1674;Name=Metal-dependent hydrolase/cyclase	71.4165218460713	69.2591749123924	113.397148314709	22.1042473034577	50.670411227585	52.9996868030236	70.0773566885006	94.4899599148734	51.8746191441378	116.874101978851	129.628180481985	405.754800497312	29.4012163561912	293.564381141063	64.3343517476164
1412	ID=fig|208479.6.peg.1675;Name=FIG00516872: hypothetical protein	12.4978913230625	26.8555984354175	29.3268487020799	9.47324884433901	11.8230959531032	12.3255085588427	21.6734092851033	23.6224899787183	7.59140767962992	56.0021738648659	93.7735773699469	200.635661019389	3.1277889740629	109.64452789606	17.7946079301918
1413	ID=fig|208479.6.peg.1676;Name=Glycosyltransferase	12.4978913230625	31.0959560831149	64.5190671445758	12.6309984591187	20.268164491034	8.62785599118988	16.6162804519125	35.4337349680775	17.7132845858031	60.2632088328449	107.563809336116	280.217403658365	9.38336692218869	209.562525091662	15.0569759409315
1414	ID=fig|208479.6.peg.1677;Name=hypothetical protein	0	8.48071529539498	10.7531778574293	6.31549922955934	16.8901370758617	7.39530513530561	10.1142576663815	18.5605278404216	8.85664229290157	32.2621219004119	59.7576718533975	147.3943543243	1.25111558962516	53.9380338843519	20.532239919452
1415	ID=fig|208479.6.peg.1678;Name=alkaline phosphatase-like protein	3.57082609230357	16.96143059079	29.3268487020799	6.31549922955934	3.37802741517233	3.69765256765281	12.2815985948919	6.74928285106238	18.9785191990748	45.6539460854885	88.2574845834794	164.767833351118	8.75780912737611	59.2434142664193	8.21289596778082
1416	ID=fig|208479.6.peg.1679;Name=hypothetical protein	0	2.12017882384875	0	3.15774961477967	0	0	0	3.37464142553119	0	1.21743856227969	2.75804639323373	0	0	1.7684601273558	5.47526397852054
1417	ID=fig|208479.6.peg.1680;Name=hypothetical protein	7.14165218460714	14.8412517669412	25.4166022084693	41.0507449921357	33.7802741517233	56.6973393706764	26.0080911421239	77.6167527872174	30.3656307185197	9.73950849823755	7.35479038195662	12.8900005682848	14.3878292806893	26.526901910337	35.5892158603835
1418	ID=fig|208479.6.peg.1681;Name=hypothetical protein	0	0	0	0	0	0	1.44489395234022	0	0	1.21743856227969	1.83869759548915	1.68130442195019	0.625557794812579	1.7684601273558	8.21289596778082
1419	ID=fig|208479.6.peg.1682;Name=N-carbamoylsarcosine amidase (EC 3.5.1.59);Ontology_term=KEGG_ENZYME:3.5.1.59	0	2.826905098465	0	3.15774961477967	3.37802741517233	2.46510171176854	2.88978790468044	0	0	1.21743856227969	5.51609278646746	2.80217403658365	1.25111558962516	1.7684601273558	0
1420	ID=fig|208479.6.peg.1683;Name=Dihydropyrimidinase (EC 3.5.2.2) @ D-hydantoinase (EC 3.5.2.2);Ontology_term=KEGG_ENZYME:3.5.2.2,KEGG_ENZYME:3.5.2.2	3.57082609230357	4.24035764769749	0	6.31549922955934	8.44506853793084	7.39530513530561	2.88978790468044	6.74928285106238	2.53046922654331	2.43487712455939	5.51609278646746	0.560434807316729	6.25557794812579	1.7684601273558	2.73763198926027
1421	ID=fig|208479.6.peg.1684;Name=hypothetical protein	0	0	1.95512324680533	0	0	0	0	0	2.53046922654331	1.21743856227969	3.67739519097831	4.48347845853383	0	0	2.73763198926027
1422	ID=fig|208479.6.peg.1685;Name=TRAP-type C4-dicarboxylate transport system%2C periplasmic component	3.57082609230357	1.4134525492325	0	3.15774961477967	33.7802741517233	2.46510171176854	1.44489395234022	0	0	0	0	2.24173922926692	1.25111558962516	0	0
1423	ID=fig|208479.6.peg.1686;Name=TRAP-type C4-dicarboxylate transport system%2C small permease component	0	0	0	3.15774961477967	13.5121096606893	2.46510171176854	2.88978790468044	0	0	0	0	1.12086961463346	1.25111558962516	0	2.73763198926027
1424	ID=fig|208479.6.peg.1687;Name=TRAP-type C4-dicarboxylate transport system%2C large permease component	0	2.826905098465	0	15.7887480738983	45.6033701048265	2.46510171176854	11.5591516187218	6.74928285106238	5.06093845308661	2.43487712455939	0	2.24173922926692	5.00446235850064	3.5369202547116	10.9505279570411
1425	ID=fig|208479.6.peg.1688;Name=Proton/glutamate symporter @ Sodium/glutamate symporter	196.395435076696	400.007071432797	439.902730531199	287.35521494495	283.754302874476	389.486070459429	226.848350517414	388.083763936087	355.530926329335	410.276795488257	227.079153042911	439.941323743632	357.193500837983	559.71763030811	533.838237905753
1426	ID=fig|208479.6.peg.1689;Name=hypothetical protein	17.8541304615178	7.06726274616249	16.6185475978453	12.6309984591187	6.75605483034467	7.39530513530561	0	6.74928285106238	17.7132845858031	14.0005434662165	12.8708831684241	22.4173922926692	3.75334676887548	6.18961044574529	10.9505279570411
1427	ID=fig|208479.6.peg.1691;Name=hypothetical protein	10.7124782769107	0	3.91024649361065	0	3.37802741517233	7.39530513530561	2.88978790468044	0	7.59140767962992	8.52206993595786	0	8.96695691706767	5.00446235850064	1.7684601273558	19.1634239248219
